zip_code,latitude,longitude,city,state,county
5406,44.442117,-73.082525,Burlington,VT,Chittenden
5407,44.442117,-73.082525,South Burlington,VT,Chittenden
5439,44.49518,-73.165092,Colchester,VT,Chittenden
5440,44.93606,-73.289065,Alburg,VT,Grand Isle
5441,44.836967,-72.92169,Bakersfield,VT,Franklin
5442,44.724842,-72.701554,Belvidere Center,VT,Lamoille
5443,44.157814,-73.071813,Bristol,VT,Addison
5444,44.62218,-72.881162,Cambridge,VT,Lamoille
5445,44.31658,-73.226034,Charlotte,VT,Chittenden
5446,44.535557,-73.103897,Colchester,VT,Chittenden
5447,44.824855,-72.895849,East Berkshire,VT,Franklin
5448,44.741186,-72.882683,East Fairfield,VT,Franklin
5449,44.442117,-73.082525,Colchester,VT,Chittenden
5450,44.902044,-72.782425,Enosburg Falls,VT,Franklin
5451,44.50835,-73.050271,Essex,VT,Chittenden
5452,44.485558,-73.025271,Essex Junction,VT,Chittenden
5453,44.442117,-73.082525,Essex Junction,VT,Chittenden
5454,44.733486,-72.953478,Fairfax,VT,Franklin
5455,44.816159,-72.969743,Fairfield,VT,Franklin
5456,44.210886,-73.256629,Ferrisburg,VT,Addison
5457,44.96038,-72.913261,Franklin,VT,Franklin
5458,44.723391,-73.303193,Grand Isle,VT,Grand Isle
5459,44.962395,-73.033062,Highgate Center,VT,Franklin
5460,44.974765,-73.105205,Highgate Springs,VT,Franklin
5461,44.4553,-73.067858,Hinesburg,VT,Chittenden
5462,44.318091,-73.006184,Huntington,VT,Chittenden
5463,44.878094,-73.338597,Isle La Motte,VT,Grand Isle
5464,44.638789,-72.82199,Jeffersonville,VT,Lamoille
5465,44.458996,-72.955175,Jericho,VT,Chittenden
5466,44.362504,-73.019801,Jonesville,VT,Chittenden
5468,44.643418,-73.121685,Milton,VT,Chittenden
5469,44.240375,-73.134702,Monkton,VT,Addison
5470,44.824855,-72.895849,Montgomery,VT,Franklin
5471,44.848241,-72.619812,Montgomery Center,VT,Franklin
5472,44.149509,-73.197156,New Haven,VT,Addison
5473,44.239233,-73.205939,North Ferrisburg,VT,Addison
5474,44.835274,-73.277846,North Hero,VT,Grand Isle
5476,44.952669,-72.65435,Richford,VT,Franklin
5477,44.387289,-72.953283,Richmond,VT,Chittenden
5478,44.779982,-72.908985,Saint Albans,VT,Franklin
5479,44.824855,-72.895849,Saint Albans,VT,Franklin
5481,44.824855,-72.895849,Saint Albans Bay,VT,Franklin
5482,44.42493,-73.114047,Shelburne,VT,Chittenden
5483,44.897751,-72.961075,Sheldon,VT,Franklin
5485,44.905573,-72.963154,Sheldon Springs,VT,Franklin
5486,44.738156,-73.306352,South Hero,VT,Grand Isle
5487,44.235203,-73.02086,Starksboro,VT,Addison
5488,44.902128,-72.948391,Swanton,VT,Franklin
5489,44.565148,-72.907209,Underhill,VT,Chittenden
5490,44.504656,-72.885253,Underhill Center,VT,Chittenden
5491,44.145691,-73.260487,Vergennes,VT,Addison
5492,44.736083,-72.703199,Waterville,VT,Lamoille
5494,44.56959,-73.025541,Westford,VT,Chittenden
5495,44.430096,-73.026735,Williston,VT,Chittenden
5501,42.647191,-71.184202,Andover,MA,Essex
5544,42.647191,-71.184202,Andover,MA,Essex
5601,44.19906,-72.559638,Montpelier,VT,Washington
5602,44.26829,-72.623619,Montpelier,VT,Washington
5603,44.156554,-72.655892,Montpelier,VT,Washington
5604,44.259518,-72.585018,Montpelier,VT,Washington
5609,44.259518,-72.585018,Montpelier,VT,Washington
5620,44.259518,-72.585018,Montpelier,VT,Washington
5633,44.259518,-72.585018,Montpelier,VT,Washington
5640,44.174872,-72.502235,Adamant,VT,Washington
5641,44.20896,-72.607693,Barre,VT,Washington
5647,44.266228,-72.530473,Cabot,VT,Washington
5648,44.259518,-72.585018,Calais,VT,Washington
5649,44.157636,-72.453261,East Barre,VT,Washington
5650,44.407044,-72.498572,East Calais,VT,Washington
5651,44.279376,-72.49657,East Montpelier,VT,Washington
5652,44.718619,-72.57821,Eden,VT,Lamoille
5653,44.701158,-72.479642,Eden Mills,VT,Lamoille
5654,44.155438,-72.484706,Graniteville,VT,Washington
5655,44.560808,-72.590031,Hyde Park,VT,Lamoille
5656,44.642603,-72.735911,Johnson,VT,Lamoille
5657,44.599905,-72.647519,Lake Elmore,VT,Lamoille
5658,44.374874,-72.329902,Marshfield,VT,Washington
5660,44.270817,-72.786431,Moretown,VT,Washington
5661,44.560179,-72.615346,Morrisville,VT,Lamoille
5662,44.442001,-72.718759,Moscow,VT,Lamoille
5663,44.180906,-72.678854,Northfield,VT,Washington
5664,44.183536,-72.646591,Northfield Falls,VT,Washington
5665,44.67307,-72.597057,North Hyde Park,VT,Lamoille
5666,44.259518,-72.585018,North Montpelier,VT,Washington
5667,44.283708,-72.552243,Plainfield,VT,Washington
5669,44.028005,-73.089655,Roxbury,VT,Addison
5670,44.175744,-72.50247,South Barre,VT,Washington
5671,44.259518,-72.585018,Waterbury,VT,Washington
5672,44.535179,-72.660043,Stowe,VT,Lamoille
5673,44.192186,-72.843868,Waitsfield,VT,Washington
5674,44.217175,-72.820401,Warren,VT,Washington
5675,44.078238,-72.426322,Washington,VT,Orange
5676,44.259608,-72.781143,Waterbury,VT,Washington
5677,44.389313,-72.708616,Waterbury Center,VT,Washington
5678,44.155782,-72.46581,Websterville,VT,Washington
5679,44.103841,-72.526916,Williamstown,VT,Orange
5680,44.539539,-72.487589,Wolcott,VT,Lamoille
5681,44.259518,-72.585018,Woodbury,VT,Washington
5682,44.343536,-72.575645,Worcester,VT,Washington
5701,43.630346,-72.93586,Rutland,VT,Rutland
5702,43.412792,-72.990632,Rutland,VT,Rutland
5730,43.420978,-72.828524,Belmont,VT,Rutland
5731,43.687677,-73.291868,Benson,VT,Rutland
5732,43.643723,-73.209356,Bomoseen,VT,Rutland
5733,43.655139,-73.121251,Brandon,VT,Rutland
5734,43.982512,-73.331483,Bridport,VT,Addison
5735,43.636856,-73.126638,Castleton,VT,Rutland
5736,43.594106,-73.008253,Center Rutland,VT,Rutland
5737,43.713218,-72.925199,Chittenden,VT,Rutland
5738,43.526706,-72.869165,Cuttingsville,VT,Rutland
5739,43.34792,-73.027985,Danby,VT,Rutland
5740,43.97153,-73.091416,East Middlebury,VT,Addison
5741,43.592039,-72.818121,East Poultney,VT,Rutland
5742,43.446092,-72.92087,East Wallingford,VT,Rutland
5743,43.634258,-73.182585,Fair Haven,VT,Rutland
5744,43.576783,-73.107352,Florence,VT,Rutland
5745,43.592039,-72.818121,Forest Dale,VT,Rutland
5746,43.592039,-72.588407,Gaysville,VT,Windsor
5747,44.0032,-72.817108,Granville,VT,Addison
5748,43.907858,-72.890031,Hancock,VT,Addison
5750,43.599381,-73.25104,Hydeville,VT,Rutland
5751,43.656951,-72.782713,Killington,VT,Rutland
5753,43.991942,-73.171578,Middlebury,VT,Addison
5757,43.478301,-73.060391,Middletown Springs,VT,Rutland
5758,43.444535,-72.802413,Mount Holly,VT,Rutland
5759,43.535739,-72.970114,North Clarendon,VT,Rutland
5760,43.863158,-73.242322,Orwell,VT,Addison
5761,43.361439,-73.150683,Pawlet,VT,Rutland
5762,43.592039,-72.818121,Pittsfield,VT,Rutland
5763,43.72182,-72.999461,Pittsford,VT,Rutland
5764,43.525395,-73.112878,Poultney,VT,Rutland
5765,43.601975,-73.09589,Proctor,VT,Rutland
5766,43.979315,-73.010663,Ripton,VT,Addison
5767,43.866832,-72.851495,Rochester,VT,Windsor
5768,43.026984,-73.055156,Rupert,VT,Bennington
5769,43.920297,-73.122709,Salisbury,VT,Addison
5770,43.912406,-73.279162,Shoreham,VT,Addison
5772,43.756978,-72.730177,Stockbridge,VT,Windsor
5773,43.477386,-73.066066,Wallingford,VT,Rutland
5774,43.429363,-73.161826,Wells,VT,Rutland
5775,43.360006,-73.224211,West Pawlet,VT,Rutland
5776,43.026984,-73.055156,West Rupert,VT,Bennington
5777,43.588163,-73.065323,West Rutland,VT,Rutland
5778,43.893982,-73.203001,Whiting,VT,Addison
5819,44.426455,-72.114155,Saint Johnsbury,VT,Caledonia
5820,44.741679,-72.364639,Albany,VT,Orleans
5821,44.313675,-72.11879,Barnet,VT,Caledonia
5822,44.73663,-72.199084,Barton,VT,Orleans
5823,45.005783,-72.138347,Beebe Plain,VT,Orleans
5824,44.581613,-71.833956,Concord,VT,Essex
5825,44.775607,-72.22641,Coventry,VT,Orleans
5826,44.641663,-72.388928,Craftsbury,VT,Orleans
5827,44.678786,-72.35944,Craftsbury Common,VT,Orleans
5828,44.437306,-72.123508,Danville,VT,Caledonia
5829,44.952347,-72.218616,Derby,VT,Orleans
5830,44.97035,-72.036632,Derby Line,VT,Orleans
5832,44.587962,-71.910223,East Burke,VT,Caledonia
5833,44.775607,-72.22641,East Charleston,VT,Orleans
5836,44.496356,-72.17371,East Hardwick,VT,Caledonia
5837,44.667396,-71.813465,East Haven,VT,Essex
5838,44.468494,-71.930077,East Saint Johnsbury,VT,Caledonia
5839,44.679528,-72.221912,Glover,VT,Orleans
5840,44.680771,-71.719436,Granby,VT,Essex
5841,44.600325,-72.286556,Greensboro,VT,Orleans
5842,44.775607,-72.22641,Greensboro Bend,VT,Orleans
5843,44.51609,-72.309822,Hardwick,VT,Caledonia
5845,44.783177,-72.301139,Irasburg,VT,Orleans
5846,44.832535,-71.841125,Island Pond,VT,Essex
5847,44.788925,-72.439455,Lowell,VT,Orleans
5848,44.382103,-71.919518,Lower Waterford,VT,Caledonia
5849,44.497557,-71.950519,Lyndon,VT,Caledonia
5850,44.481915,-71.988258,Lyndon Center,VT,Caledonia
5851,44.5351,-72.056557,Lyndonville,VT,Caledonia
5853,44.878704,-71.971424,Morgan,VT,Orleans
5855,44.907921,-72.203948,Newport,VT,Orleans
5857,44.927018,-72.299191,Newport Center,VT,Orleans
5858,44.512087,-71.795986,North Concord,VT,Essex
5859,44.937769,-72.433354,North Troy,VT,Orleans
5860,44.823782,-72.102019,Orleans,VT,Orleans
5861,44.46239,-72.135804,Passumpsic,VT,Caledonia
5862,44.46239,-72.135804,Peacham,VT,Caledonia
5863,44.503403,-71.972088,Saint Johnsbury Center,VT,Caledonia
5866,44.639653,-72.132255,Sheffield,VT,Caledonia
5867,44.664521,-72.042415,Sutton,VT,Caledonia
5868,44.775607,-72.22641,Troy,VT,Orleans
5871,44.683041,-71.936817,West Burke,VT,Caledonia
5872,44.849402,-72.03121,West Charleston,VT,Orleans
5873,44.393366,-72.222424,West Danville,VT,Caledonia
5874,44.869117,-72.450485,Westfield,VT,Orleans
5875,44.710028,-72.258038,West Glover,VT,Orleans
5901,44.680771,-71.719436,Averill,VT,Essex
5902,44.680771,-71.719436,Beecher Falls,VT,Essex
5903,44.930787,-71.597809,Canaan,VT,Essex
5904,44.680771,-71.719436,Gilman,VT,Essex
5905,44.671187,-71.662213,Guildhall,VT,Essex
5906,44.680771,-71.719436,Lunenburg,VT,Essex
5907,44.932643,-71.776359,Norton,VT,Essex
6001,41.757944,-72.728272,Avon,CT,Hartford
6002,41.851961,-72.738939,Bloomfield,CT,Hartford
6006,41.879637,-72.734271,Windsor,CT,Hartford
6010,41.681198,-72.939577,Bristol,CT,Hartford
6011,41.791776,-72.718832,Bristol,CT,Hartford
6013,41.761773,-72.95826,Burlington,CT,Hartford
6016,41.842097,-72.708388,Broad Brook,CT,Hartford
6018,42.001585,-73.295891,Canaan,CT,Litchfield
6019,41.842882,-72.899645,Canton,CT,Hartford
6020,41.853921,-72.902811,Canton Center,CT,Hartford
6021,42.005809,-73.118329,Colebrook,CT,Litchfield
6022,41.851597,-72.918127,Collinsville,CT,Hartford
6023,41.613489,-72.7207,East Berlin,CT,Hartford
6024,42.015806,-73.291299,East Canaan,CT,Litchfield
6025,41.688896,-72.534482,East Glastonbury,CT,Hartford
6026,41.939096,-72.740538,East Granby,CT,Hartford
6027,42.004978,-72.896907,East Hartland,CT,Hartford
6028,41.859248,-72.603033,East Windsor Hill,CT,Hartford
6029,41.849319,-72.411777,Ellington,CT,Tolland
6030,41.791776,-72.718832,Farmington,CT,Hartford
6031,41.949717,-73.304403,Falls Village,CT,Litchfield
6032,41.726769,-72.829543,Farmington,CT,Hartford
6033,41.703451,-72.539332,Glastonbury,CT,Hartford
6034,41.791776,-72.718832,Farmington,CT,Hartford
6035,41.966062,-72.796407,Granby,CT,Hartford
6037,41.602948,-72.769991,Berlin,CT,Hartford
6039,41.951917,-73.38138,Lakeville,CT,Litchfield
6040,41.776048,-72.523748,Manchester,CT,Hartford
6041,41.794681,-72.564832,Manchester,CT,Hartford
6043,41.768648,-72.439278,Bolton,CT,Tolland
6045,41.791776,-72.718832,Manchester,CT,Hartford
6049,41.791776,-72.718832,Melrose,CT,Hartford
6050,41.666049,-72.778391,New Britain,CT,Hartford
6051,41.668449,-72.770441,New Britain,CT,Hartford
6052,41.656748,-72.801892,New Britain,CT,Hartford
6053,41.690249,-72.790991,New Britain,CT,Hartford
6057,41.883102,-73.045918,New Hartford,CT,Litchfield
6058,41.886811,-73.184674,Norfolk,CT,Litchfield
6059,41.899683,-72.890744,North Canton,CT,Hartford
6060,42.004694,-72.843205,North Granby,CT,Hartford
6061,41.874382,-72.967958,Pine Meadow,CT,Litchfield
6062,41.672983,-72.859695,Plainville,CT,Hartford
6063,41.93937,-72.990647,Barkhamsted,CT,Litchfield
6064,41.791776,-72.718832,Poquonock,CT,Hartford
6065,41.968597,-73.014467,Riverton,CT,Litchfield
6066,41.8372,-72.454917,Vernon Rockville,CT,Tolland
6067,41.657249,-72.670887,Rocky Hill,CT,Hartford
6068,42.00579,-73.399336,Salisbury,CT,Litchfield
6069,41.874681,-73.433903,Sharon,CT,Litchfield
6070,41.868647,-72.819742,Simsbury,CT,Hartford
6071,41.919603,-72.433046,Somers,CT,Tolland
6072,41.976466,-72.490593,Somersville,CT,Tolland
6073,41.657099,-72.572233,South Glastonbury,CT,Hartford
6074,41.834198,-72.564632,South Windsor,CT,Hartford
6075,41.81152,-72.308779,Stafford,CT,Tolland
6076,41.900495,-72.27641,Stafford Springs,CT,Tolland
6077,41.991645,-72.257735,Staffordville,CT,Tolland
6078,41.989646,-72.658135,Suffield,CT,Hartford
6079,42.032012,-73.403763,Taconic,CT,Litchfield
6080,41.948597,-72.628802,Suffield,CT,Hartford
6081,41.905269,-72.767239,Tariffville,CT,Hartford
6082,41.984646,-72.557731,Enfield,CT,Hartford
6083,41.791776,-72.718832,Enfield,CT,Hartford
6084,41.882553,-72.361039,Tolland,CT,Tolland
6085,41.860009,-72.933467,Unionville,CT,Hartford
6087,41.757616,-72.884953,Unionville,CT,Hartford
6088,41.903347,-72.592883,East Windsor,CT,Hartford
6089,41.889965,-72.704,Weatogue,CT,Hartford
6090,41.955645,-72.861993,West Granby,CT,Hartford
6091,42.003447,-72.992109,West Hartland,CT,Hartford
6092,41.865597,-72.849854,West Simsbury,CT,Hartford
6093,42.005795,-72.727337,West Suffield,CT,Hartford
6094,41.896321,-73.146312,Winchester Center,CT,Litchfield
6095,41.909988,-72.804935,Windsor,CT,Hartford
6096,41.933846,-72.660245,Windsor Locks,CT,Hartford
6098,41.925671,-73.058157,Winsted,CT,Litchfield
6101,41.78007,-72.677099,Hartford,CT,Hartford
6102,41.791776,-72.718832,Hartford,CT,Hartford
6103,41.766349,-72.674636,Hartford,CT,Hartford
6104,41.791776,-72.718832,Hartford,CT,Hartford
6105,41.774499,-72.699537,Hartford,CT,Hartford
6106,41.745049,-72.687787,Hartford,CT,Hartford
6107,41.75325,-72.75804,W Hartford,CT,Hartford
6108,41.779799,-72.621365,East Hartford,CT,Hartford
6109,41.698899,-72.667887,Wethersfield,CT,Hartford
6110,41.73425,-72.738139,W Hartford,CT,Hartford
6111,41.685985,-72.729646,Newington,CT,Hartford
6112,41.791337,-72.694337,Hartford,CT,Hartford
6114,41.747399,-72.672237,Hartford,CT,Hartford
6115,41.758849,-72.679387,Hartford,CT,Hartford
6117,41.788688,-72.755739,W Hartford,CT,Hartford
6118,41.748999,-72.609884,East Hartford,CT,Hartford
6119,41.764349,-72.726388,W Hartford,CT,Hartford
6120,41.785449,-72.669936,Hartford,CT,Hartford
6123,41.791776,-72.718832,Hartford,CT,Hartford
6126,41.791776,-72.718832,Hartford,CT,Hartford
6127,41.791776,-72.718832,W Hartford,CT,Hartford
6128,41.791776,-72.718832,East Hartford,CT,Hartford
6129,41.791776,-72.718832,Wethersfield,CT,Hartford
6131,41.791776,-72.718832,Newington,CT,Hartford
6132,41.791776,-72.718832,Hartford,CT,Hartford
6133,41.791776,-72.718832,W Hartford,CT,Hartford
6134,41.791776,-72.718832,Hartford,CT,Hartford
6137,41.791776,-72.718832,W Hartford,CT,Hartford
6138,41.791776,-72.718832,East Hartford,CT,Hartford
6140,41.791776,-72.718832,Hartford,CT,Hartford
6141,41.791776,-72.718832,Hartford,CT,Hartford
6142,41.791776,-72.718832,Hartford,CT,Hartford
6143,41.791776,-72.718832,Hartford,CT,Hartford
6144,41.791776,-72.718832,Hartford,CT,Hartford
6145,41.791776,-72.718832,Hartford,CT,Hartford
6146,41.791776,-72.718832,Hartford,CT,Hartford
6147,41.791776,-72.718832,Hartford,CT,Hartford
6150,41.791776,-72.718832,Hartford,CT,Hartford
6151,41.791776,-72.718832,Hartford,CT,Hartford
6152,41.791776,-72.718832,Hartford,CT,Hartford
6153,41.791776,-72.718832,Hartford,CT,Hartford
6154,41.771499,-72.686687,Hartford,CT,Hartford
6155,41.76928,-72.686465,Hartford,CT,Hartford
6156,41.767949,-72.690687,Hartford,CT,Hartford
6160,41.766499,-72.693337,Hartford,CT,Hartford
6161,41.766049,-72.671837,Hartford,CT,Hartford
6167,41.791776,-72.718832,Hartford,CT,Hartford
6176,41.791776,-72.718832,Hartford,CT,Hartford
6180,41.791776,-72.718832,Hartford,CT,Hartford
6183,41.763849,-72.673037,Hartford,CT,Hartford
6199,41.927447,-72.680386,Hartford,CT,Hartford
6226,41.845504,-72.091889,Willimantic,CT,Windham
6230,41.847302,-72.02528,Abington,CT,Windham
6231,41.626377,-72.3728,Amston,CT,Tolland
6232,41.731847,-72.374634,Andover,CT,Tolland
6233,41.831565,-72.020137,Ballouville,CT,Windham
6234,41.847758,-71.983412,Brooklyn,CT,Windham
6235,41.80294,-72.126036,Chaplin,CT,Windham
6237,41.696124,-72.300043,Columbia,CT,Tolland
6238,41.778623,-72.323642,Coventry,CT,Tolland
6239,41.864901,-71.874354,Danielson,CT,Windham
6241,41.854975,-71.858826,Dayville,CT,Windham
6242,41.927524,-72.041112,Eastford,CT,Windham
6243,41.844885,-71.818941,East Killingly,CT,Windham
6244,41.984327,-71.981045,East Woodstock,CT,Windham
6245,42.019776,-71.941669,Fabyan,CT,Windham
6246,41.971116,-71.891732,Grosvenor Dale,CT,Windham
6247,41.788756,-71.975819,Hampton,CT,Windham
6248,41.689249,-72.398627,Hebron,CT,Tolland
6249,41.628008,-72.245422,Lebanon,CT,New London
6250,41.78155,-72.22554,Mansfield Center,CT,Tolland
6251,41.799326,-72.306526,Mansfield Depot,CT,Tolland
6254,41.609895,-72.150305,North Franklin,CT,New London
6255,41.978392,-71.899716,North Grosvenordale,CT,Windham
6256,41.778469,-72.040003,North Windham,CT,Windham
6258,41.889048,-71.968232,Pomfret,CT,Windham
6259,41.863133,-72.00259,Pomfret Center,CT,Windham
6260,41.862904,-71.887712,Putnam,CT,Windham
6262,42.021536,-71.947077,Quinebaug,CT,Windham
6263,41.839051,-71.90634,Rogers,CT,Windham
6264,41.695803,-72.087045,Scotland,CT,Windham
6265,41.81152,-72.308779,South Willington,CT,Tolland
6266,41.674079,-72.172298,South Windham,CT,Windham
6267,41.943902,-71.945253,South Woodstock,CT,Windham
6268,41.787937,-72.25248,Storrs Mansfield,CT,Tolland
6269,41.808007,-72.250963,Storrs Mansfield,CT,Tolland
6277,41.975796,-71.862047,Thompson,CT,Windham
6278,41.889043,-72.147561,Ashford,CT,Windham
6279,41.896623,-72.262236,Willington,CT,Tolland
6280,41.693914,-72.137843,Windham,CT,Windham
6281,41.961991,-72.014108,Woodstock,CT,Windham
6282,41.952846,-72.057134,Woodstock Valley,CT,Windham
6320,41.413998,-72.10907,New London,CT,New London
6330,41.501708,-72.044306,Baltic,CT,New London
6331,41.696753,-71.998277,Canterbury,CT,Windham
6332,41.725694,-71.909019,Central Village,CT,Windham
6333,41.378842,-72.236794,East Lyme,CT,New London
6334,41.544598,-72.177023,Bozrah,CT,New London
6335,41.523377,-72.021165,Gales Ferry,CT,New London
6336,41.579548,-72.196273,Gilman,CT,New London
6337,41.559873,-71.889199,Glasgo,CT,New London
6339,41.492843,-71.965554,Ledyard,CT,New London
6340,41.355405,-72.038268,Groton,CT,New London
6349,41.39973,-72.090357,Groton,CT,New London
6350,41.644546,-72.06769,Hanover,CT,New London
6351,41.599562,-71.982619,Jewett City,CT,New London
6353,41.452548,-72.137471,Montville,CT,New London
6354,41.704931,-71.849772,Moosup,CT,Windham
6355,41.485188,-72.000748,Mystic,CT,New London
6357,41.323447,-72.215623,Niantic,CT,New London
6359,41.466851,-71.880694,North Stonington,CT,New London
6360,41.499398,-71.994757,Norwich,CT,New London
6365,41.522369,-71.993427,Preston,CT,New London
6370,41.512172,-72.102302,Oakdale,CT,New London
6371,41.409397,-72.147665,Old Lyme,CT,New London
6372,41.388216,-71.949548,Old Mystic,CT,New London
6373,41.678546,-71.817759,Oneco,CT,Windham
6374,41.688121,-71.884113,Plainfield,CT,Windham
6375,41.401066,-72.140022,Quaker Hill,CT,New London
6376,41.296668,-72.263296,South Lyme,CT,New London
6377,41.719948,-71.823184,Sterling,CT,Windham
6378,41.378598,-71.917915,Stonington,CT,New London
6379,41.455191,-71.895547,Pawcatuck,CT,New London
6380,41.563998,-72.05522,Taftville,CT,New London
6382,41.424507,-72.069578,Uncasville,CT,New London
6383,41.601648,-72.04037,Versailles,CT,New London
6384,41.576894,-71.866587,Voluntown,CT,New London
6385,41.456698,-72.126498,Waterford,CT,New London
6386,41.464758,-72.127301,Waterford,CT,New London
6387,41.744527,-71.913339,Wauregan,CT,Windham
6388,41.344098,-71.976467,West Mystic,CT,New London
6389,41.559648,-72.122672,Yantic,CT,New London
6390,40.992288,-72.723496,Fishers Island,NY,Suffolk
6401,41.342514,-73.070301,Ansonia,CT,New Haven
6403,41.435134,-73.058835,Beacon Falls,CT,New Haven
6404,41.165097,-73.129186,Botsford,CT,Fairfield
6405,41.284746,-72.796292,Branford,CT,New Haven
6408,41.365709,-72.927507,Cheshire,CT,New Haven
6409,41.349098,-72.41338,Centerbrook,CT,Middlesex
6410,41.460167,-72.97222,Cheshire,CT,New Haven
6411,41.550097,-72.922235,Cheshire,CT,New Haven
6412,41.39027,-72.461805,Chester,CT,Middlesex
6413,41.298201,-72.532934,Clinton,CT,Middlesex
6414,41.566668,-72.558055,Cobalt,CT,Middlesex
6415,41.546443,-72.338832,Colchester,CT,New London
6416,41.608529,-72.667807,Cromwell,CT,Middlesex
6417,41.368124,-72.452284,Deep River,CT,Middlesex
6418,41.327246,-73.084252,Derby,CT,New Haven
6419,41.417962,-72.493446,Killingworth,CT,Middlesex
6420,41.527441,-72.269141,Salem,CT,New London
6422,41.462468,-72.682297,Durham,CT,Middlesex
6423,41.475478,-72.389729,East Haddam,CT,Middlesex
6424,41.559841,-72.494927,East Hampton,CT,Middlesex
6426,41.448179,-72.50426,Essex,CT,Middlesex
6430,41.175173,-73.282408,Fairfield,CT,Fairfield
6431,41.219093,-73.252696,Fairfield,CT,Fairfield
6432,41.196046,-73.252802,Fairfield,CT,Fairfield
6436,41.308873,-73.363661,Greens Farms,CT,Fairfield
6437,41.338847,-72.690089,Guilford,CT,New Haven
6438,41.471457,-72.511376,Haddam,CT,Middlesex
6439,41.421198,-72.414095,Hadlyme,CT,New London
6440,41.308873,-73.363661,Hawleyville,CT,Fairfield
6441,41.462718,-72.578971,Higganum,CT,Middlesex
6442,41.344076,-72.444369,Ivoryton,CT,Middlesex
6443,41.350397,-72.788392,Madison,CT,New Haven
6444,41.791776,-72.718832,Marion,CT,Hartford
6447,41.636949,-72.463179,Marlborough,CT,Hartford
6450,41.536498,-72.801901,Meriden,CT,New Haven
6451,41.54011,-72.81888,Meriden,CT,New Haven
6454,41.365709,-72.927507,Meriden,CT,New Haven
6455,41.515346,-72.712988,Middlefield,CT,Middlesex
6456,41.538017,-72.525208,Middle Haddam,CT,Middlesex
6457,41.550139,-72.655357,Middletown,CT,Middlesex
6459,41.556463,-72.658179,Middletown,CT,Middlesex
6460,41.343773,-72.951273,Milford,CT,New Haven
6467,41.565697,-72.903746,Milldale,CT,Hartford
6468,41.341845,-73.236918,Monroe,CT,Fairfield
6469,41.508904,-72.440086,Moodus,CT,Middlesex
6470,41.396295,-73.310561,Newtown,CT,Fairfield
6471,41.332347,-72.780892,North Branford,CT,New Haven
6472,41.379797,-72.772991,Northford,CT,New Haven
6473,41.384381,-72.862644,North Haven,CT,New Haven
6474,41.464758,-72.127301,North Westchester,CT,New London
6475,41.300448,-72.389129,Old Saybrook,CT,Middlesex
6477,41.279896,-73.031018,Orange,CT,New Haven
6478,41.432583,-73.138379,Oxford,CT,New Haven
6479,41.577845,-72.902496,Plantsville,CT,Hartford
6480,41.598339,-72.601307,Portland,CT,Middlesex
6481,41.542105,-72.666583,Rockfall,CT,Middlesex
6482,41.408137,-73.249671,Sandy Hook,CT,Fairfield
6483,41.417646,-73.102078,Seymour,CT,New Haven
6484,41.314347,-73.137143,Shelton,CT,Fairfield
6487,41.365709,-72.927507,South Britain,CT,New Haven
6488,41.470921,-73.240839,Southbury,CT,New Haven
6489,41.604786,-72.871945,Southington,CT,Hartford
6490,41.143396,-73.289859,Southport,CT,Fairfield
6491,41.386646,-73.187207,Stevenson,CT,Fairfield
6492,41.456205,-72.811047,Wallingford,CT,New Haven
6493,41.365709,-72.927507,Wallingford,CT,New Haven
6494,41.365709,-72.927507,Wallingford,CT,New Haven
6495,41.365709,-72.927507,Wallingford,CT,New Haven
6497,41.207146,-73.130503,Stratford,CT,Fairfield
6498,41.307899,-72.463381,Westbrook,CT,Middlesex
6501,41.365709,-72.927507,New Haven,CT,New Haven
6502,41.365709,-72.927507,New Haven,CT,New Haven
6503,41.365709,-72.927507,New Haven,CT,New Haven
6504,41.365709,-72.927507,New Haven,CT,New Haven
6505,41.305721,-72.779901,New Haven,CT,New Haven
6506,41.365709,-72.927507,New Haven,CT,New Haven
6507,41.365709,-72.927507,New Haven,CT,New Haven
6508,41.365709,-72.927507,New Haven,CT,New Haven
6509,41.365709,-72.927507,New Haven,CT,New Haven
6510,41.309797,-72.922296,New Haven,CT,New Haven
6511,41.310547,-72.926046,New Haven,CT,New Haven
6512,41.290997,-72.865894,East Haven,CT,New Haven
6513,41.307197,-72.865365,New Haven,CT,New Haven
6514,41.372723,-72.938747,Hamden,CT,New Haven
6515,41.328697,-72.964247,New Haven,CT,New Haven
6516,41.272452,-72.940335,West Haven,CT,New Haven
6517,41.362197,-72.911396,Hamden,CT,New Haven
6518,41.416747,-72.906096,Hamden,CT,New Haven
6519,41.296897,-72.938596,New Haven,CT,New Haven
6520,41.365709,-72.927507,New Haven,CT,New Haven
6521,41.365709,-72.927507,New Haven,CT,New Haven
6524,41.428088,-72.996191,Bethany,CT,New Haven
6525,41.353296,-73.013981,Woodbridge,CT,New Haven
6530,41.365709,-72.927507,New Haven,CT,New Haven
6531,41.365709,-72.927507,New Haven,CT,New Haven
6532,41.365709,-72.927507,New Haven,CT,New Haven
6533,41.365709,-72.927507,New Haven,CT,New Haven
6534,41.365709,-72.927507,New Haven,CT,New Haven
6535,41.365709,-72.927507,New Haven,CT,New Haven
6536,41.365709,-72.927507,New Haven,CT,New Haven
6537,41.365709,-72.927507,New Haven,CT,New Haven
